,0
8596,1
8597,0
8598,1
8599,1
8600,0
8601,0
8602,0
8603,0
8604,0
8605,0
8606,1
8607,0
8608,1
8609,0
8610,0
8611,1
8612,0
8613,1
8614,1
8615,0
8616,2
8617,0
8618,1
8619,1
8620,1
8621,0
8622,0
8623,1
8624,1
8625,0
8626,0
8627,1
8628,1
8629,0
8630,0
8631,0
8632,1
8633,1
8634,1
8635,1
8636,1
8637,0
8638,1
8639,1
8640,4
8641,2
8642,1
8643,1
8644,0
8645,0
8646,1
8647,1
8648,1
8649,1
8650,3
8651,0
8652,1
8653,0
8654,2
8655,1
8656,1
8657,1
8658,1
8659,1
8660,0
8661,0
8662,0
8663,1
8664,0
8665,1
8666,0
8667,1
8668,1
8669,1
8670,0
8671,1
8672,1
8673,0
8674,0
8675,0
8676,1
8677,1
8678,1
8679,2
8680,1
8681,0
8682,1
8683,0
8684,0
8685,1
8686,1
8687,1
8688,1
8689,0
8690,1
8691,0
8692,3
8693,1
8694,1
8695,2
8696,0
8697,1
8698,2
8699,0
8700,0
8701,0
8702,0
8703,1
8704,1
8705,1
8706,1
8707,1
8708,2
8709,0
8710,1
8711,2
8712,0
8713,0
8714,1
8715,0
8716,1
8717,1
8718,1
8719,2
8720,1
8721,0
8722,0
8723,2
8724,0
8725,2
8726,2
8727,1
8728,1
8729,0
8730,0
8731,1
8732,1
8733,1
8734,0
8735,0
8736,1
8737,1
8738,0
8739,1
8740,1
8741,0
8742,0
8743,1
8744,0
8745,0
8746,1
8747,1
8748,0
8749,1
8750,1
8751,1
8752,0
8753,2
8754,4
8755,1
8756,2
8757,0
8758,0
8759,0
8760,1
8761,1
8762,0
8763,1
8764,0
8765,0
8766,0
8767,1
8768,0
8769,0
8770,1
8771,0
8772,0
8773,0
8774,0
8775,1
8776,1
8777,1
8778,1
8779,1
8780,1
8781,0
8782,0
8783,1
8784,1
8785,1
8786,1
8787,0
8788,1
8789,1
8790,0
8791,1
8792,0
8793,1
8794,2
8795,0
8796,0
8797,0
8798,1
8799,0
8800,0
8801,1
8802,1
8803,2
8804,2
8805,1
8806,0
8807,0
8808,0
8809,1
8810,1
8811,0
8812,0
8813,2
8814,1
8815,1
8816,1
8817,0
8818,1
8819,1
8820,0
8821,1
8822,0
8823,1
8824,1
8825,1
8826,1
8827,1
8828,0
8829,2
8830,0
8831,0
8832,0
8833,1
8834,2
8835,1
8836,1
8837,1
8838,0
8839,1
8840,1
8841,1
8842,1
8843,1
8844,0
8845,1
8846,0
8847,1
8848,0
8849,1
8850,3
8851,1
8852,1
8853,0
8854,0
8855,1
8856,1
8857,0
8858,2
8859,0
8860,1
8861,0
8862,0
8863,1
8864,0
8865,0
8866,1
8867,0
8868,0
8869,1
8870,0
8871,1
8872,1
8873,0
8874,0
8875,1
8876,1
8877,0
8878,1
8879,1
8880,0
8881,0
8882,1
8883,1
8884,1
8885,2
8886,1
8887,0
8888,0
8889,0
8890,0
8891,0
8892,1
8893,0
8894,1
8895,3
8896,1
8897,0
8898,0
8899,1
8900,1
8901,2
8902,0
8903,0
8904,3
8905,3
8906,0
8907,1
8908,1
8909,1
8910,0
8911,2
8912,1
8913,1
8914,1
8915,1
8916,0
8917,1
8918,1
8919,1
8920,0
8921,0
8922,1
8923,0
8924,1
8925,1
8926,0
8927,1
8928,1
8929,1
8930,1
8931,1
8932,0
8933,2
8934,3
8935,0
8936,1
8937,0
8938,1
8939,1
8940,0
8941,0
8942,0
8943,0
8944,1
8945,1
8946,1
8947,0
8948,1
8949,1
8950,0
8951,1
8952,1
8953,1
8954,1
8955,0
8956,1
8957,0
8958,1
8959,1
8960,0
8961,1
8962,1
8963,1
8964,1
8965,1
8966,2
8967,1
8968,1
8969,0
8970,1
8971,0
8972,1
8973,1
8974,0
8975,1
8976,0
8977,1
8978,1
8979,1
8980,2
8981,1
8982,1
8983,0
8984,0
8985,0
8986,1
8987,0
8988,1
8989,0
8990,0
8991,0
8992,1
8993,0
8994,1
8995,0
8996,0
8997,0
8998,1
8999,1
9000,1
9001,0
9002,1
9003,1
9004,2
9005,0
9006,0
9007,1
9008,0
9009,1
9010,1
9011,0
9012,0
9013,0
9014,1
9015,0
9016,1
9017,1
9018,1
9019,1
9020,0
9021,0
9022,0
9023,1
9024,1
9025,1
9026,0
9027,0
9028,0
9029,0
9030,0
9031,1
9032,2
9033,1
9034,1
9035,1
9036,1
9037,1
9038,1
9039,1
9040,1
9041,0
9042,1
9043,1
9044,1
9045,1
9046,0
9047,2
9048,1
9049,0
9050,1
9051,0
9052,1
9053,1
9054,2
9055,0
9056,1
9057,1
9058,1
9059,0
9060,1
9061,1
9062,0
9063,1
9064,0
9065,1
9066,0
9067,1
9068,1
9069,1
9070,0
9071,1
9072,1
9073,0
9074,2
9075,1
9076,2
9077,0
9078,0
9079,0
9080,1
9081,1
9082,0
9083,1
9084,0
9085,0
9086,1
9087,1
9088,2
9089,0
9090,1
9091,1
9092,1
9093,1
9094,2
9095,1
9096,1
9097,1
9098,1
9099,2
9100,0
9101,2
9102,0
9103,0
9104,1
9105,1
9106,0
9107,1
9108,1
9109,2
9110,0
9111,2
9112,1
9113,1
9114,1
9115,2
9116,0
9117,0
9118,0
9119,0
9120,1
9121,1
9122,0
9123,1
9124,1
9125,1
9126,0
9127,1
9128,1
9129,0
9130,1
9131,1
9132,0
9133,0
9134,0
9135,1
9136,3
9137,0
9138,0
9139,1
9140,1
9141,3
9142,0
9143,0
9144,1
9145,1
9146,0
9147,0
9148,1
9149,1
9150,1
9151,1
9152,1
9153,2
9154,0
9155,1
9156,0
9157,1
9158,1
9159,0
9160,0
9161,1
9162,0
9163,1
9164,1
9165,0
9166,1
9167,1
9168,1
9169,0
9170,0
9171,1
9172,1
9173,1
9174,1
9175,0
9176,1
9177,1
9178,1
9179,1
9180,1
9181,0
9182,0
9183,0
9184,1
9185,1
9186,0
9187,2
9188,1
9189,3
9190,0
9191,3
9192,0
9193,0
9194,0
9195,1
9196,1
9197,3
9198,1
9199,1
9200,1
9201,1
9202,1
9203,1
9204,0
9205,0
9206,1
9207,1
9208,1
9209,3
9210,1
9211,1
9212,2
9213,1
9214,0
9215,0
9216,1
9217,1
9218,1
9219,0
9220,2
9221,1
9222,2
9223,2
9224,0
9225,0
9226,1
9227,0
9228,1
9229,2
9230,2
9231,1
9232,0
9233,1
9234,1
9235,1
9236,0
9237,1
9238,2
9239,2
9240,0
9241,0
9242,1
9243,1
9244,1
9245,0
9246,1
9247,2
9248,1
9249,1
9250,1
9251,1
9252,1
9253,0
9254,0
9255,2
9256,0
9257,1
9258,1
9259,0
9260,0
9261,1
9262,0
9263,1
9264,1
9265,2
9266,1
9267,0
9268,0
9269,0
9270,0
9271,1
9272,0
9273,0
9274,1
9275,1
9276,1
9277,1
9278,3
9279,1
9280,1
9281,0
9282,1
9283,0
9284,0
9285,1
9286,0
9287,0
9288,1
9289,1
9290,1
9291,0
9292,0
9293,1
9294,1
9295,2
9296,0
9297,1
9298,1
9299,0
9300,1
9301,0
9302,1
9303,0
9304,1
9305,1
9306,2
9307,1
9308,1
9309,0
9310,1
9311,1
9312,1
9313,1
9314,1
9315,1
9316,1
9317,1
9318,1
9319,1
9320,1
9321,1
9322,1
9323,0
9324,0
9325,0
9326,0
9327,0
9328,1
9329,1
9330,0
9331,1
9332,1
9333,0
9334,1
9335,1
9336,0
9337,1
9338,1
9339,1
9340,1
9341,0
9342,0
9343,1
9344,0
9345,1
9346,0
9347,0
9348,1
9349,1
9350,1
9351,1
9352,1
9353,2
9354,2
9355,1
9356,1
9357,1
9358,1
9359,0
9360,1
9361,1
9362,1
9363,1
9364,1
9365,0
9366,1
9367,0
9368,1
9369,0
9370,0
9371,2
9372,1
9373,0
9374,1
9375,1
9376,1
9377,0
9378,1
9379,1
9380,0
9381,1
9382,1
9383,0
9384,0
9385,1
9386,1
9387,1
9388,1
9389,0
9390,1
9391,0
9392,2
9393,0
9394,1
9395,1
9396,1
9397,1
9398,0
9399,1
9400,1
9401,1
9402,1
9403,1
9404,1
9405,2
9406,1
9407,2
9408,1
9409,0
9410,0
9411,0
9412,0
9413,1
9414,1
9415,0
9416,2
9417,0
9418,0
9419,1
9420,0
9421,2
9422,1
9423,0
9424,0
9425,0
9426,1
9427,1
9428,1
9429,0
9430,1
9431,1
9432,0
9433,0
9434,1
9435,1
9436,1
9437,1
9438,1
9439,1
9440,1
9441,1
9442,1
9443,1
9444,2
9445,0
9446,1
9447,1
9448,0
9449,1
9450,0
9451,1
9452,1
9453,2
9454,0
9455,1
9456,0
9457,1
9458,0
9459,0
9460,0
9461,1
9462,0
9463,0
9464,1
9465,1
9466,1
9467,0
9468,0
9469,0
9470,0
9471,0
9472,1
9473,1
9474,0
9475,1
9476,1
9477,2
9478,1
9479,1
9480,1
9481,1
9482,1
9483,0
9484,1
9485,1
9486,1
9487,0
9488,2
9489,0
9490,3
9491,1
9492,1
9493,2
9494,0
9495,1
9496,1
9497,0
9498,1
9499,1
9500,1
9501,1
9502,0
9503,1
9504,1
9505,1
9506,0
9507,1
9508,0
9509,1
9510,4
9511,0
9512,1
9513,1
9514,1
9515,1
9516,0
9517,1
9518,0
9519,0
9520,1
9521,1
9522,0
9523,0
9524,0
9525,1
9526,1
9527,1
9528,0
9529,0
9530,0
9531,1
9532,1
9533,1
9534,1
9535,0
9536,1
9537,1
9538,0
9539,0
9540,1
9541,1
9542,1
9543,1
9544,1
9545,1
9546,0
9547,2
9548,1
9549,1
9550,0
9551,1
9552,0
9553,1
9554,1
9555,2
9556,0
9557,0
9558,0
9559,1
9560,1
9561,1
9562,1
9563,0
9564,1
9565,1
9566,1
9567,0
9568,1
9569,0
9570,1
9571,0
9572,1
9573,0
9574,0
9575,1
9576,2
9577,1
9578,0
9579,1
9580,1
9581,0
9582,1
9583,1
9584,0
9585,1
9586,1
9587,1
9588,2
9589,1
9590,1
9591,0
9592,0
9593,1
9594,0
9595,0
9596,1
9597,0
9598,1
9599,0
9600,1
9601,0
9602,1
9603,1
9604,0
9605,0
9606,1
9607,0
9608,1
9609,2
9610,1
9611,1
9612,0
9613,0
9614,1
9615,0
9616,0
9617,1
9618,0
9619,0
9620,2
9621,0
9622,1
9623,1
9624,1
9625,0
9626,1
9627,0
9628,1
9629,1
9630,1
9631,0
9632,1
9633,0
9634,1
9635,1
9636,1
9637,0
9638,1
9639,1
9640,1
9641,1
9642,0
9643,2
9644,1
9645,0
9646,1
9647,0
9648,1
9649,1
9650,0
9651,1
9652,0
9653,1
9654,1
9655,1
9656,0
9657,0
9658,3
9659,2
9660,0
9661,0
9662,1
9663,1
9664,1
9665,1
9666,1
9667,0
9668,1
9669,0
9670,0
9671,1
9672,0
9673,0
9674,1
9675,1
9676,1
9677,0
9678,1
9679,1
9680,1
9681,0
9682,1
9683,1
9684,1
9685,0
9686,1
9687,0
9688,1
9689,0
9690,0
9691,0
9692,1
9693,0
9694,0
9695,0
9696,2
9697,0
9698,1
9699,0
9700,0
9701,1
9702,1
9703,0
9704,1
9705,1
9706,0
9707,1
9708,0
9709,1
9710,0
9711,3
9712,0
9713,0
9714,0
9715,1
9716,1
9717,0
9718,2
9719,1
9720,1
9721,0
9722,1
9723,1
9724,0
9725,1
9726,0
9727,1
9728,1
9729,3
9730,0
9731,1
9732,2
9733,1
9734,0
9735,1
9736,2
9737,1
9738,0
9739,0
9740,0
9741,1
9742,0
9743,0
9744,0
9745,1
9746,1
9747,1
9748,1
9749,1
9750,0
9751,0
9752,1
9753,1
9754,0
9755,1
9756,1
9757,0
9758,1
9759,0
9760,1
9761,0
9762,0
9763,1
9764,1
9765,0
9766,1
9767,1
9768,0
9769,0
9770,1
9771,0
9772,1
9773,1
9774,0
9775,1
9776,1
9777,0
9778,0
9779,0
9780,0
9781,1
9782,1
9783,2
9784,2
9785,2
9786,2
9787,0
9788,1
9789,0
9790,1
9791,2
9792,1
9793,0
9794,1
9795,0
9796,1
9797,1
9798,1
9799,0
9800,1
9801,1
9802,1
9803,0
9804,0
9805,1
9806,0
9807,1
9808,0
9809,0
9810,0
9811,0
9812,0
9813,4
9814,1
9815,1
9816,1
9817,2
9818,1
9819,1
9820,1
9821,2
9822,0
9823,1
9824,0
9825,0
9826,1
9827,0
9828,0
9829,0
9830,0
9831,0
9832,0
9833,0
9834,0
9835,1
9836,1
9837,0
9838,1
9839,0
9840,2
9841,1
9842,1
9843,2
9844,0
9845,1
9846,1
9847,1
9848,1
9849,0
9850,1
9851,0
9852,0
9853,1
9854,0
9855,0
9856,1
9857,1
9858,2
9859,1
9860,0
9861,0
9862,1
9863,0
9864,0
9865,1
9866,1
9867,0
9868,1
9869,1
9870,1
9871,1
9872,1
9873,1
9874,3
9875,0
9876,0
9877,0
9878,3
9879,0
9880,1
9881,1
9882,0
9883,1
9884,1
9885,1
9886,1
9887,2
9888,0
9889,0
9890,2
9891,0
9892,1
9893,0
9894,0
9895,1
9896,1
9897,0
9898,2
9899,3
9900,0
9901,0
9902,1
9903,1
9904,0
9905,0
9906,0
9907,1
9908,0
9909,1
9910,0
9911,1
9912,2
9913,0
9914,0
9915,0
9916,2
9917,2
9918,1
9919,1
9920,1
9921,1
9922,0
9923,1
9924,0
9925,1
9926,2
9927,1
9928,0
9929,1
9930,1
9931,0
9932,1
9933,0
9934,1
9935,1
9936,1
9937,1
9938,0
9939,1
9940,0
9941,2
9942,1
9943,1
9944,1
9945,0
9946,1
9947,0
9948,1
9949,0
9950,2
9951,0
9952,3
9953,1
9954,0
9955,0
9956,1
9957,1
9958,1
9959,0
9960,0
9961,1
9962,0
9963,0
9964,0
9965,1
9966,0
9967,0
9968,1
9969,3
9970,1
9971,0
9972,1
9973,1
9974,1
9975,1
9976,0
9977,0
9978,1
9979,1
9980,2
9981,1
9982,3
9983,0
9984,3
9985,0
9986,1
9987,0
9988,1
9989,1
9990,2
9991,1
9992,0
9993,1
9994,0
9995,0
9996,0
9997,1
9998,0
9999,0
10000,0
10001,1
10002,2
10003,1
10004,1
10005,0
10006,0
10007,1
10008,1
10009,0
10010,1
10011,0
10012,0
10013,0
10014,1
10015,0
10016,0
10017,1
10018,0
10019,0
10020,0
10021,0
10022,0
10023,1
10024,1
10025,1
10026,1
10027,2
10028,1
10029,0
10030,1
10031,0
10032,4
10033,0
10034,0
10035,1
10036,1
10037,0
10038,2
10039,1
10040,1
10041,0
10042,1
10043,2
10044,1
10045,1
10046,1
10047,0
10048,0
10049,1
10050,0
10051,0
10052,0
10053,1
10054,1
10055,1
10056,0
10057,1
10058,0
10059,0
10060,0
10061,0
10062,1
10063,1
10064,0
10065,0
10066,1
10067,1
10068,1
10069,2
10070,0
10071,0
10072,0
10073,0
10074,1
10075,0
10076,0
10077,1
10078,0
10079,1
10080,0
10081,1
10082,1
10083,1
10084,1
10085,2
10086,0
10087,0
10088,0
10089,1
10090,0
10091,0
10092,1
10093,1
10094,1
10095,0
10096,0
10097,1
10098,1
10099,0
10100,0
10101,1
10102,1
10103,0
10104,1
10105,1
10106,1
10107,0
10108,2
10109,2
10110,1
10111,1
10112,1
10113,0
10114,1
10115,1
10116,2
10117,1
10118,1
10119,1
10120,1
10121,0
10122,1
10123,1
10124,1
10125,1
10126,2
10127,0
10128,0
10129,0
10130,0
10131,0
10132,0
10133,1
10134,1
10135,2
10136,0
10137,1
10138,0
10139,0
10140,2
10141,1
10142,1
10143,1
10144,1
10145,1
10146,1
10147,2
10148,1
10149,1
10150,1
10151,1
10152,0
10153,1
10154,1
10155,0
10156,0
10157,0
10158,0
10159,2
10160,1
10161,0
10162,0
10163,0
10164,1
10165,2
10166,0
10167,1
10168,0
10169,1
10170,1
10171,0
10172,0
10173,1
10174,0
10175,2
10176,0
10177,1
10178,0
10179,0
10180,0
10181,0
10182,1
10183,0
10184,1
10185,1
10186,0
10187,1
10188,1
10189,3
10190,1
10191,0
10192,1
10193,1
10194,0
10195,1
10196,1
10197,1
10198,1
10199,0
10200,1
10201,0
10202,0
10203,1
10204,0
10205,0
10206,0
10207,0
10208,1
10209,0
10210,1
10211,2
10212,1
10213,1
10214,1
10215,1
10216,1
10217,1
10218,0
10219,0
10220,0
10221,1
10222,1
10223,2
10224,1
10225,2
10226,1
10227,1
10228,0
10229,1
10230,0
10231,1
10232,0
10233,1
10234,0
10235,0
10236,1
10237,0
10238,1
10239,1
10240,0
10241,0
10242,1
10243,1
10244,0
10245,1
10246,1
10247,2
10248,2
10249,1
10250,0
10251,2
10252,1
10253,1
10254,0
10255,1
10256,1
10257,1
10258,1
10259,1
10260,1
10261,0
10262,0
10263,0
10264,1
10265,0
10266,1
10267,1
10268,0
10269,0
10270,0
10271,1
10272,0
10273,1
10274,1
10275,0
10276,0
10277,1
10278,0
10279,1
10280,1
10281,1
10282,2
10283,2
10284,0
10285,1
10286,1
10287,2
10288,1
10289,1
10290,1
10291,1
10292,1
10293,1
10294,0
10295,1
10296,2
10297,1
10298,1
10299,0
10300,1
10301,1
10302,0
10303,1
10304,1
10305,1
10306,1
10307,1
10308,2
10309,0
10310,0
10311,0
10312,1
10313,1
10314,1
10315,0
10316,1
10317,1
10318,1
10319,0
10320,1
10321,1
10322,0
10323,3
10324,0
10325,0
10326,1
10327,1
10328,1
10329,2
10330,0
10331,0
10332,1
10333,1
10334,1
10335,1
10336,0
10337,1
10338,0
10339,0
10340,1
10341,1
10342,1
10343,0
10344,0
10345,1
10346,0
10347,0
10348,3
10349,0
10350,1
10351,1
10352,1
10353,1
10354,1
10355,1
10356,0
10357,0
10358,0
10359,1
10360,1
10361,1
10362,0
10363,1
10364,1
10365,0
10366,2
10367,0
10368,1
10369,1
10370,1
10371,2
10372,0
10373,1
10374,0
10375,1
10376,1
10377,0
10378,0
10379,0
10380,1
10381,0
10382,1
10383,0
10384,1
10385,0
10386,0
10387,1
10388,1
10389,0
10390,0
10391,0
10392,1
10393,1
10394,1
10395,0
10396,1
10397,0
10398,1
10399,2
10400,0
10401,1
10402,0
10403,0
10404,0
10405,0
10406,0
10407,0
10408,0
10409,1
10410,1
10411,0
10412,1
10413,0
10414,1
10415,0
10416,0
10417,0
10418,1
10419,1
10420,1
10421,1
10422,0
10423,1
10424,0
10425,0
10426,1
10427,1
10428,0
10429,0
10430,3
10431,1
10432,0
10433,0
10434,0
10435,2
10436,1
10437,1
10438,0
10439,0
10440,0
10441,1
10442,0
10443,1
10444,0
10445,1
10446,0
10447,2
10448,0
10449,1
10450,1
10451,1
10452,0
10453,0
10454,0
10455,1
10456,0
10457,1
10458,1
10459,1
10460,1
10461,0
10462,0
10463,0
10464,1
10465,1
10466,1
10467,1
10468,0
10469,1
10470,1
10471,1
10472,1
10473,1
10474,1
10475,1
10476,0
10477,1
10478,0
10479,1
10480,0
10481,1
10482,0
10483,1
10484,0
10485,1
10486,0
10487,1
10488,2
10489,1
10490,0
10491,0
10492,1
10493,0
10494,1
10495,0
10496,1
10497,0
10498,1
10499,0
10500,1
10501,1
10502,1
10503,1
10504,1
10505,0
10506,1
10507,1
10508,0
10509,0
10510,2
10511,1
10512,0
10513,1
10514,3
10515,0
10516,0
10517,0
10518,0
10519,0
10520,0
10521,1
10522,0
10523,1
10524,0
10525,1
10526,0
10527,0
10528,0
10529,1
10530,1
10531,1
10532,1
10533,0
10534,1
10535,0
10536,1
10537,0
10538,0
10539,1
10540,1
10541,1
10542,0
10543,1
10544,1
10545,1
10546,0
10547,0
10548,1
10549,3
10550,0
10551,2
10552,1
10553,0
10554,0
10555,0
10556,0
10557,2
10558,0
10559,1
10560,0
10561,1
10562,0
10563,1
10564,1
10565,1
10566,1
10567,1
10568,0
10569,2
10570,0
10571,1
10572,1
10573,1
10574,0
10575,1
10576,1
10577,0
10578,1
10579,1
10580,0
10581,1
10582,1
10583,1
10584,1
10585,0
10586,0
10587,0
10588,1
10589,1
10590,1
10591,1
10592,0
10593,1
10594,2
10595,1
10596,0
10597,0
10598,1
10599,0
10600,1
10601,1
10602,1
10603,0
10604,1
10605,1
10606,0
10607,0
10608,0
10609,0
10610,1
10611,1
10612,0
10613,0
10614,2
10615,1
10616,2
10617,0
10618,1
10619,1
10620,0
10621,0
10622,0
10623,0
10624,1
10625,0
10626,0
10627,1
10628,1
10629,0
10630,1
10631,1
10632,0
10633,1
10634,0
10635,1
10636,1
10637,0
10638,1
10639,1
10640,2
10641,2
10642,0
10643,1
10644,1
10645,1
10646,1
10647,1
10648,1
10649,1
10650,0
10651,1
10652,1
10653,1
10654,0
10655,1
10656,1
10657,1
10658,1
10659,0
10660,0
10661,1
10662,1
10663,0
10664,1
10665,1
10666,1
10667,1
10668,1
10669,0
10670,1
10671,1
10672,0
10673,0
10674,0
10675,1
10676,0
10677,0
10678,1
10679,0
10680,1
10681,1
10682,0
10683,0
10684,1
10685,0
10686,1
10687,1
10688,0
10689,1
10690,0
10691,1
10692,1
10693,1
10694,1
10695,1
10696,1
10697,1
10698,1
10699,1
10700,0
10701,0
10702,1
10703,0
10704,1
10705,1
10706,1
10707,0
10708,0
10709,0
10710,1
10711,2
10712,1
10713,1
10714,1
10715,0
10716,0
10717,1
10718,1
10719,1
10720,0
10721,1
10722,1
10723,1
10724,1
10725,0
10726,1
10727,0
10728,0
10729,1
10730,1
10731,1
10732,1
10733,0
10734,0
10735,1
10736,0
10737,1
10738,2
10739,1
10740,0
10741,2
10742,0
10743,2
10744,0
10745,1
10746,1
10747,0
10748,0
10749,0
10750,1
10751,2
10752,1
10753,1
10754,2
10755,0
10756,1
10757,2
10758,0
10759,1
10760,1
10761,0
10762,1
10763,1
10764,1
10765,2
10766,0
10767,1
10768,0
10769,1
10770,1
10771,1
10772,0
10773,0
10774,1
10775,1
10776,2
10777,0
10778,0
10779,0
10780,0
10781,0
10782,1
10783,0
10784,0
10785,1
10786,0
10787,0
10788,1
10789,1
10790,0
10791,0
10792,0
10793,1
10794,0
10795,1
10796,0
10797,1
10798,1
10799,1
10800,1
10801,1
10802,1
10803,1
10804,1
10805,0
10806,1
10807,0
10808,1
10809,1
10810,0
10811,1
10812,2
10813,2
10814,1
10815,1
10816,0
10817,0
10818,0
10819,0
10820,1
10821,1
10822,1
10823,0
10824,1
10825,1
10826,1
10827,0
10828,0
10829,1
10830,1
10831,1
10832,1
10833,1
10834,1
10835,0
10836,1
10837,2
10838,0
10839,0
10840,1
10841,1
10842,1
10843,0
10844,1
10845,0
10846,0
10847,0
10848,1
10849,0
10850,1
10851,0
10852,0
10853,2
10854,1
10855,0
10856,1
10857,1
10858,1
10859,0
10860,0
10861,1
10862,0
10863,2
10864,0
10865,0
10866,1
10867,0
10868,1
10869,0
10870,2
10871,1
10872,0
10873,1
10874,0
10875,0
10876,1
10877,0
10878,0
10879,0
10880,1
10881,1
10882,1
10883,1
10884,1
10885,1
10886,0
10887,1
10888,2
10889,1
10890,1
10891,1
10892,1
10893,0
10894,0
10895,1
10896,0
10897,1
10898,1
10899,1
10900,1
10901,0
10902,1
10903,0
10904,1
10905,0
10906,0
10907,1
10908,1
10909,0
10910,1
10911,0
10912,0
10913,1
10914,3
10915,0
10916,1
10917,1
10918,0
10919,5
10920,1
10921,0
10922,0
10923,1
10924,1
10925,1
10926,1
10927,0
10928,0
10929,1
10930,1
10931,1
10932,1
10933,1
10934,1
10935,1
10936,1
10937,1
10938,1
10939,0
10940,1
10941,0
10942,1
10943,0
10944,1
10945,1
10946,1
10947,0
10948,0
10949,0
10950,3
10951,0
10952,0
10953,1
10954,0
10955,1
10956,0
10957,1
10958,0
10959,1
10960,1
10961,1
10962,0
10963,0
10964,1
10965,0
10966,0
10967,1
10968,1
10969,2
10970,1
10971,0
10972,0
10973,0
10974,0
10975,0
10976,1
10977,1
10978,0
10979,1
10980,0
10981,1
10982,1
10983,1
10984,1
10985,1
10986,1
10987,0
10988,1
10989,2
10990,2
10991,1
10992,1
10993,1
10994,1
10995,1
10996,0
10997,1
10998,1
10999,0
11000,1
11001,1
11002,2
11003,1
11004,2
11005,1
11006,1
11007,1
11008,1
11009,1
11010,1
11011,1
11012,1
11013,1
11014,1
11015,0
11016,1
11017,0
11018,1
11019,1
11020,0
11021,0
11022,0
11023,0
11024,1
11025,0
11026,1
11027,0
11028,2
11029,2
11030,3
11031,1
11032,2
11033,0
11034,1
11035,1
11036,1
11037,0
11038,1
11039,1
11040,1
11041,0
11042,1
11043,0
11044,0
11045,1
11046,3
11047,0
11048,2
11049,0
11050,1
11051,1
11052,1
11053,1
11054,1
11055,1
11056,1
11057,0
11058,0
11059,1
11060,0
11061,0
11062,2
11063,1
11064,1
11065,1
11066,1
11067,0
11068,1
11069,1
11070,1
11071,1
11072,1
11073,1
11074,0
11075,1
11076,0
11077,1
11078,1
11079,1
11080,1
11081,1
11082,1
11083,0
11084,0
11085,1
11086,1
11087,1
11088,0
11089,1
11090,0
11091,0
11092,1
11093,1
11094,1
11095,1
11096,0
11097,1
11098,0
11099,0
11100,1
11101,1
11102,0
11103,0
11104,0
11105,1
11106,1
11107,1
11108,0
11109,4
11110,1
11111,0
11112,1
11113,0
11114,0
11115,0
11116,1
11117,1
11118,2
11119,0
11120,1
11121,1
11122,1
11123,1
11124,1
11125,0
11126,1
11127,0
11128,0
11129,1
11130,2
11131,1
11132,1
11133,2
11134,0
11135,2
11136,0
11137,2
11138,1
11139,1
11140,1
11141,0
11142,1
11143,0
11144,1
11145,1
11146,1
11147,0
11148,1
11149,0
11150,0
11151,1
11152,0
11153,1
11154,1
11155,0
11156,0
11157,1
11158,1
11159,1
11160,1
11161,1
11162,1
11163,1
11164,2
11165,1
11166,1
11167,1
11168,0
11169,1
11170,1
11171,1
11172,1
11173,0
11174,0
11175,1
11176,0
11177,1
11178,0
11179,0
11180,0
11181,3
11182,0
11183,0
11184,1
11185,1
11186,1
11187,0
11188,0
11189,0
11190,3
11191,1
11192,1
11193,1
11194,0
11195,1
11196,2
11197,1
11198,1
11199,1
11200,1
11201,2
11202,0
11203,1
11204,1
11205,0
11206,1
11207,1
11208,0
11209,0
11210,0
11211,1
11212,1
11213,1
11214,0
11215,0
11216,1
11217,0
11218,0
11219,1
11220,1
11221,2
11222,1
11223,0
11224,1
11225,0
11226,0
11227,2
11228,0
11229,1
11230,0
11231,1
11232,1
11233,1
11234,0
11235,0
11236,0
11237,1
11238,0
11239,0
11240,1
11241,0
11242,1
11243,0
11244,1
11245,0
11246,0
11247,0
11248,1
11249,0
11250,1
11251,1
11252,1
11253,2
11254,2
11255,0
11256,2
11257,1
11258,2
11259,0
11260,0
11261,1
11262,1
11263,0
11264,1
11265,2
11266,1
11267,1
11268,1
11269,0
11270,0
11271,1
11272,1
11273,1
11274,2
11275,0
11276,1
11277,0
11278,1
11279,1
11280,0
11281,1
11282,0
11283,1
11284,0
11285,0
11286,0
11287,2
11288,0
11289,1
11290,0
11291,1
11292,0
11293,1
11294,0
11295,0
11296,2
11297,1
11298,0
11299,1
11300,0
11301,1
11302,1
11303,1
11304,1
11305,1
11306,0
11307,1
11308,1
11309,1
11310,1
11311,1
11312,1
11313,0
11314,1
11315,1
11316,0
11317,1
11318,0
11319,0
11320,1
11321,2
11322,1
11323,0
11324,0
11325,1
11326,2
11327,1
11328,1
11329,1
11330,1
11331,1
11332,0
11333,0
11334,0
11335,1
11336,1
11337,0
11338,1
11339,0
11340,0
11341,0
11342,1
11343,0
11344,1
11345,0
11346,1
11347,1
11348,1
11349,1
11350,1
11351,0
11352,1
11353,1
11354,1
11355,1
11356,3
11357,1
11358,0
11359,3
11360,1
11361,0
11362,1
11363,3
11364,0
11365,1
11366,1
11367,1
11368,0
11369,0
11370,0
11371,0
11372,1
11373,1
11374,1
11375,0
11376,1
11377,4
11378,1
11379,1
11380,1
11381,1
11382,0
11383,0
11384,0
11385,1
11386,1
11387,0
11388,1
11389,1
11390,1
11391,0
11392,2
11393,1
11394,1
